gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaCtenophoraMnemiopsisleidyi_3728684__CADH7_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_7_8_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7473663__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5870584__CADH5_ARATH_Cinnamyl_alcohol_dehydrogenase_5_OS_	OG47	1.0		
TelonemiaP00656Telonemasubtile_26558372__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23048857__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_698798__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG47	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11193081__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_686349__10HGO_CATRO_8-hydroxygeraniol_dehydrogenase_OS_	OG47	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22117399__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6365027__CADH8_ARATH_Cinnamyl_alcohol_dehydrogenase_8_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7480441__CADH4_ORYSJ_Putative_cinnamyl_alcohol_dehydrogenase_4_OS_	OG47	1.0		
HaptophytaEP00327Prymnesiumparvum_14296412__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5888817__CADH2_ARATH_Cinnamyl_alcohol_dehydrogenase_2_OS_	OG47	1.0		
MetazoaCnidariaMadracisauretenra_3294043__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5872354__CADH4_ARATH_Cinnamyl_alcohol_dehydrogenase_4_OS_	OG47	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3728197__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
MetazoaCnidariaMadracisauretenra_3291991__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5621869__YAHK_ECOLI_Aldehyde_reductase_YahK_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458392__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG47	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12046215__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12059437__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7473661__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG47	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5622034__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG47	1.0		
HaptophytaEP00327Prymnesiumparvum_14281887__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7480442__CADH4_ORYSJ_Putative_cinnamyl_alcohol_dehydrogenase_4_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4282108__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3732975__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_682848__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
TelonemiaP00656Telonemasubtile_26543200__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4995225__CADH7_ARATH_Cinnamyl_alcohol_dehydrogenase_7_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5871016__CADH6_ARATH_Probable_cinnamyl_alcohol_dehydrogenase_6_OS_	OG47	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6365025__MTDH_FRAAN_Probable_mannitol_dehydrogenase_OS_	OG47	1.0		
ChloroplastidaEP00738Chloropiconprimus_8597172__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
CryptophyceaeGuillardiathetaUP000011087_12263601__MTDH_FRAAN_Probable_mannitol_dehydrogenase_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_713278__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7473662__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_686089__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5872221__CADH9_ARATH_Probable_cinnamyl_alcohol_dehydrogenase_9_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5888805__CADH3_ARATH_Cinnamyl_alcohol_dehydrogenase_3_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5872946__CADH8_ARATH_Cinnamyl_alcohol_dehydrogenase_8_OS_	OG47	1.0		
MetazoaCnidariaMontastraeacavernosa_3314881__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
EuglenozoaEP00668Euglenalonga_12431125__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
TelonemiaP00656Telonemasubtile_26513575__CADH6_ARATH_Probable_cinnamyl_alcohol_dehydrogenase_6_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7466886__CADH_PINRA_Probable_cinnamyl_alcohol_dehydrogenase_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7480443__CADH4_ORYSJ_Putative_cinnamyl_alcohol_dehydrogenase_4_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4303790__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
EuglenozoaEP00668Euglenalonga_12410699__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
HaptophytaEP00327Prymnesiumparvum_14274700__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4298557__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_682849__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_706640__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11430950__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7473666__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_712200__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
TelonemiaP00656Telonemasubtile_26515198__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
EuglenozoaEP00668Euglenalonga_12397730__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
MetazoaCtenophoraPleurobrachiabachei_3758451__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21619738__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4290859__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG47	1.0		
MetazoaArthropodaEP00090Calanusglacialis_694660__10HGO_CATRO_8-hydroxygeraniol_dehydrogenase_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4302011__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG47	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12072556__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4304993__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5872945__CADH7_ARATH_Cinnamyl_alcohol_dehydrogenase_7_OS_	OG47	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7470354__MTDH_MESCR_Probable_mannitol_dehydrogenase_OS_	OG47	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5881173__CADH1_ARATH_Probable_cinnamyl_alcohol_dehydrogenase_1_OS_	OG47	1.0		
AlveolataEP00742ColponemidiaspColp10_4288940__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG47	1.0		
TelonemiaP00656Telonemasubtile_26515199__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
EuglenozoaEP00668Euglenalonga_12397729__ADHC_MYCTU_NADP-dependent_alcohol_dehydrogenase_C_OS_	OG47	1.0		
HaptophytaEP00327Prymnesiumparvum_14301017__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG47	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12979510__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG48	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13485951__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG48	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23157056__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG48	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5285318__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13431891__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4978674__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26384458__MTDH_MESCR_Probable_mannitol_dehydrogenase_OS_	OG49	1.0		
FungiSaccharomycescerevisiaeUP000002311_13449803__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375556__MTDH_MESCR_Probable_mannitol_dehydrogenase_OS_	OG49	1.0		
FungiFusariumoxysporumUP000002489_13360775__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
ApusomonadidaThecamonastrahensUP000054408_5477262__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375558__MTDH_MESCR_Probable_mannitol_dehydrogenase_OS_	OG49	1.0		
FungiFusariumoxysporumUP000002489_13365084__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13432310__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26384457__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26384459__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13438417__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
FungiEP00150Ustilagomaydis_13252325__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
StramenopilesEP00652Aphanomycesastaci_26154027__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG49	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21618661__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376904__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
FungiSaccharomycescerevisiaeUP000002311_13446171__ADH7_YEAST_NADP-dependent_alcohol_dehydrogenase_7_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26381958__CADH6_ARATH_Probable_cinnamyl_alcohol_dehydrogenase_6_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13429919__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11671367__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375540__ADH9_CATRO_Alcohol_dehydrogenase_9_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375555__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
FungiMortierellaelongataUP000078512_13383079__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
FungiEP00150Ustilagomaydis_13253841__CADH2_ARATH_Cinnamyl_alcohol_dehydrogenase_2_OS_	OG49	1.0		
FungiFusariumoxysporumUP000002489_13360357__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13431358__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5622349__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13482973__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375544__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375539__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375508__CADH_PINRA_Probable_cinnamyl_alcohol_dehydrogenase_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375538__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
FungiMortierellaelongataUP000078512_13381763__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26381221__MRP1_CHICK_Multidrug_resistance-associated_protein_1_OS_	OG49	1.0		
FungiMortierellaelongataUP000078512_13382319__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26368153__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesEP00652Aphanomycesastaci_26147546__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21618173__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26377233__MTDH_MESCR_Probable_mannitol_dehydrogenase_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13430056__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26381217__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
FungiSpizellomycespunctatusUP000053201_13458542__CADH3_ORYSJ_Probable_cinnamyl_alcohol_dehydrogenase_3_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26369398__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG49	1.0		
FungiMortierellaelongataUP000078512_13371876__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26375541__CADH7_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_7_8_OS_	OG49	1.0		
FungiFusariumoxysporumUP000002489_13354483__ADH6_YEAST_NADP-dependent_alcohol_dehydrogenase_6_OS_	OG49	1.0		
StramenopilesPhytophthorainfestansUP000006643_26381218__MTDH_MESCR_Probable_mannitol_dehydrogenase_OS_	OG49	1.0		
FungiRhizopusmicrosporusUP000242254_13429253__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5285320__CADH2_PICAB_Probable_cinnamyl_alcohol_dehydrogenase_2_OS_	OG49	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5285489__GEDH1_OCIBA_Geraniol_dehydrogenase_1_OS_	OG49	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5285321__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5285317__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG49	1.0		
BreviataEP00033Pygsuiabiforma_5531790__ADHC2_MYCS2_NADP-dependent_alcohol_dehydrogenase_C_2_OS_	OG50	1.0		
FungiFusariumoxysporumUP000002489_13359185__ADH2_GEOSE_Alcohol_dehydrogenase_OS_	OG51	1.0		
FungiFusariumoxysporumUP000002489_13355246__ADH1_KLUMA_Alcohol_dehydrogenase_1_OS_	OG52	1.0		
FungiFusariumoxysporumUP000002489_13355242__ADH2_EMENI_Alcohol_dehydrogenase_2_OS_	OG53	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13486960__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG54	1.0		
FungiFusariumoxysporumUP000002489_13357672__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG55	1.0		
FungiFusariumoxysporumUP000002489_13367965__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG56	1.0		
MetazoaArthropodaEP00090Calanusglacialis_707724__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG57	1.0		
MetazoaCnidariaMontastraeacavernosa_3320631__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG58	1.0		
